dim1,dim2,dim3,url
-2.137323,-1.8233373,1.5380253,https://cdn.shopify.com/s/files/1/1800/6617/products/bbj_a8f338d6-ebf7-4053-86f7-076e57b00b37_800x.jpg?v=1569209817
3.6453402,-0.22650622,1.6544467,https://www.ssb.no/en/energi-og-industri/statistikker/energiregn/aar-forelopige/_image/176427.png?_encoded=2f66666666666678302f35382f&_ts=145e044bf48
1.2095639,0.31772617,-1.1117969,https://imgc.allpostersimages.com/img/posters/markus-lange-christmas-fair-at-the-marketplace_u-L-PXXCCX0.jpg?src=gp&w=300&h=375
0.8420334,0.51219296,-0.64941555,https://thymeandlove.com/wp-content/uploads/2018/06/Post-10-300x200.jpg
3.2153633,-0.52612036,1.6379545,https://astorim.com/wp-content/uploads/2018/10/wage-1024x768.png
0.3615177,3.7603467,0.039896823,https://cdn.photos.sparkplatform.com/hc/20180607203435705571000000-o.jpg
-3.9613285,-2.3792877,-0.9563136,https://s7d2.scene7.com/is/image/Coach/f44962_imoro_a0?$efs_r_shop_grid$
-2.4750113,-2.666225,-1.2857163,https://lh4.googleusercontent.com/gDT4RzNQTr3hMcsORJF_VJy7A7KnDrZs4Pzva64tHI-s24rySabRQFEMdKNPfya4bdgX3ZZ9KrXUU0Se-bOqiI20YGDDowMTaYQI3-rRIu1CvyUy8wdnbov756Eg7YbbZZN9GznQ7SqShx2OKQ
-1.2929554,-1.7709194,-1.7996633,https://cdn.shopify.com/s/files/1/1123/8612/products/ainsley_lifestyle_large.jpg?v=1456856251
-0.71362025,4.0907135,-0.9739187,https://thumbs.apts247.info/resize/?img=https://media.apts247.info/3d/3dd5a605476c482fb2dd3679a518abc8/galleries/community/1-bed-1-bath/brighton-valley-apartments-provides-carpeted-floors-1627198.jpg&w=710
3.2429533,-1.0738591,-0.32990745,https://c1.thejournal.ie/media/2019/03/adam-idah-signs-autographs-after-the-game-390x285.jpg
-2.1766,-2.2186632,-1.6195525,https://www.langantiques.com/media/catalog/product/cache/4d1e7439f811e39e304004a2f047dea9/v/i/vintage-style-ruby-and-diamond-cluster-ring_2_30-1-5699.jpg
4.1024876,1.4169894,0.7823461,https://www.ilfb.org/media/8840/sangamon.jpg
3.1520596,-0.80116636,-1.1182292,https://www.tapsforveterans.org/wp-content/uploads/2021/02/George-Meyres-690x550.jpeg
-0.58771265,-1.0793246,3.070001,https://www.provideocoalition.com/wp-content/uploads/lumixs1r_001-520x400.jpg
-2.5381675,-3.111431,-2.2086074,https://cdn11.bigcommerce.com/s-i8mhqc75z2/images/stencil/500x659/products/6669/28367/1__77376.1530147658.jpg?c=2
2.6121585,0.5596983,1.0642399,https://skylightfinancialgroup.com/wp-content/uploads/2019/08/Tilton-web-crop-1.jpg
1.1674756,1.3474864,3.17089,https://uploads-ssl.webflow.com/5e270c1f7082827312b019e1/5e4ed105c71462dd83eb59ef_F1060A-1%201000%20Field%20Sprayer-60%27%20Boom.jpg
0.34092242,3.4250116,0.739671,http://achbuilders-design.com/wp-content/gallery/community-animal-rescue-effort-adoption-center/IMG_9189.jpg
3.998386,0.43489867,1.1986244,https://media.apnarm.net.au/media/images/2019/12/13/v3imagesbin1fb5e97ff066a3f93a0428a73c71891c-uq5so4jkxf51hpyeht2_t1880.jpg
-3.5849705,-2.5377307,-1.4110491,https://s7d2.scene7.com/is/image/Coach/69606_b4e7s_a0?$efs_r_shop_grid$
-1.9848807,-1.0633084,3.3718739,https://m.media-amazon.com/images/I/31xLDw0jowL.jpg
3.1904159,0.51001185,-0.58984494,"https://cdn.shortpixel.ai/client/q_glossy,ret_img,w_300,h_300/https://www.mnnonline.org/wp-content/uploads/2015/08/11889430_1030744526958637_8414478140184622843_n-300x300.jpg"
0.7381617,-1.774571,-2.8371162,https://i.pinimg.com/236x/0d/22/8a/0d228ac622d31c520a566c00ae639586--african-paintings-african-artwork.jpg
0.37449196,-1.1149448,-0.5289368,https://i.pinimg.com/236x/40/bf/c7/40bfc7f924360c09944f335202b7c61f--pinstriping-custom-paint.jpg
2.590739,-0.79882073,-2.4240081,"https://images-vod.wixmp.com/a2be5183-c9b0-4856-84e2-315772e669c6/images/7cf8fd47f9f74536aeeeff667407f54df002/v1/fill/w_710,h_399,q_85,usm_0.66_1.00_0.01/file.jpg"
-1.1472565,-2.0727003,-1.8561801,https://st2.cannypic.com/thumbs/46/464011_352_canny_pic.jpg
1.7769747,1.2707746,1.555133,https://www.flood-defences.org.uk/uploads/slider/FloodBlock_temporary_flood_barrier.JPG
0.8504199,0.4407611,-0.20808737,https://vidcdn.123rf.com/450nwm/motortionfilms/motortionfilms2001/motortionfilms200102155.jpg
-1.630672,5.0155478,-0.16827837,https://remodelerplatform.blob.core.windows.net/wwwmatrixhomedesignstudiocom/offers/images/medium/ac8dbfdc-f8f9-44bf-a5eb-917736488de4.jpg
0.2164056,-0.6064682,3.469433,https://cdn.shopify.com/s/files/1/0375/7557/products/C3_1024x1024.png?v=1568982417
1.1001608,3.01675,1.0415373,https://pattaadz.com/mcsoft_content/uploads/2021/03/DSC_0623-313x234.jpg
-3.4211118,-1.6272422,-2.2070029,https://media.glamour.com/photos/5695b4b2d9dab9ff41b3d830/master/w_400%2Cc_limit/weddings-2015-06-37-monique-lhuillier-new-wedding-dresses-main.jpg
2.224581,0.9256131,0.48503348,http://static.euronews.com/articles/stories/03/04/96/04/404x304_story-ce77b23c-c3bb-5f44-a758-57bb48366da0_186461.jpg
1.1893802,0.44395304,-0.6790091,https://img-cache.oppcdn.com/fixed/19367/assets/LkvDLZnekCsGlUwF.jpg
0.98596627,-1.9474847,-3.1159766,https://www.vintage-retro.com/wp-content/uploads/2020/04/Katherine-Hepburn-2-400x400.jpg
0.014912586,0.030871399,2.399406,https://images.edealer.ca/18/83395026.jpeg
-0.08214058,-1.9812936,0.71132195,https://ansel.frgimages.com/FFImage/thumb.aspx?i=/productimages/_4048000/ff_4048988-c2c0c87f2dfde2744d22_full.jpg&w=340
1.8000138,-1.4383426,-1.5327343,http://iclassicscollection.com/wp-content/uploads/2017/04/01iWilde1-2.jpg
-0.83393323,-1.6824682,-1.2667572,https://i1.wp.com/spookymoon.com/wp/wp-content/uploads/2015/08/il_fullxfull.758098241_st19.jpg?resize=627%2C416&ssl=1
-0.5165881,0.5161179,-1.8581148,https://cdn.shopify.com/s/files/1/0950/5962/articles/Aperol_Spritz_Banner_2000x.jpg?v=1623332556
0.39097926,0.33872214,1.3790612,https://www.radiustheme.com/wp-content/uploads/2020/08/Delicieux.jpg
2.9418607,1.0107648,-1.0193055,https://canterburystories.nz/sites/default/files/2019-10/4116-Thumbnail%20Image.jpg
-1.9718632,4.0743337,-1.6548818,https://a0.muscache.com/im/pictures/fceafda4-844a-4f6a-b0bd-fdcde3efd425.jpg?aki_policy=x_medium
-1.4688334,1.2017003,-0.2867002,http://turnerandcox.co.uk/images/content/medium/IMG_T&C_lathe_table_03.98871.png
-1.0405893,0.50604415,1.2970718,https://www.carsandstripes.com/wp-content/uploads/2021/02/1969-dodge-charger-interior.jpg
-1.9031428,3.521815,-0.9261067,https://media2.cgtrader.com/variants/m8SF3Pii5ZHMecbWzgkyiBFe/2515e49353b13ae524cabd808a07e62df3dd1b6485ab19ccf39d43b29328a1b8/kitchen-3d-model-max.jpg
-0.310892,1.3092759,1.0775503,https://d2qh54gyqi6t5f.cloudfront.net/boat_images/12/12703/12703225/thumb_bavaria-yachts-cruiser-50-2008-for-sale-lefkas-greece-001.jpg
1.1852598,-0.90332776,1.2741113,http://nonchalance.com/images/latitude/handoff.jpg
-1.5537632,4.8877463,-1.0532663,https://chambermaster.blob.core.windows.net/images/customers/2574/members/30246/photos/GALLERY_MAIN/Bistro.jpg
-1.4067308,3.968675,-0.59672385,https://assets.agentfire3.com/uploads/sites/104/2020/08/Guest-bath-Lower-Level-540x350.jpg
-2.2453198,-2.3229342,0.17505805,https://media1.chapellerie-traclet.com/59111-home_default/chapeau-rallye-chenonceau.jpg
2.3210323,0.8707041,1.7385721,https://www.marketbeat.com/scripts/SECFilingChart.ashx?Prefix=NYSE&Symbol=KEX
4.317693,-0.097815216,0.86107624,https://news.wttw.com/sites/default/files/styles/json_lg/public/field/image/APTOPIX_Virus_Outbreak_China_WHO_Mission_21040461362626%20%281%29.jpg
-0.8539892,4.068153,-0.10147332,https://elisdecor.com/wp-content/uploads/modern-pergola-design-90298.jpg
-2.5264237,-2.4100544,-1.067647,https://cdn.shopify.com/s/files/1/0101/8160/7505/products/5871DD_IMG_0566_mod_300x300.jpg?v=1561408895
-1.1549151,-1.8078985,-2.4855433,https://i.pinimg.com/236x/70/af/06/70af06abbc2dfe016e2f9259000d106a--wine-bottle-decorations-christmas-wine-bottles.jpg
1.1598104,1.2036401,-0.45819813,https://dynamic.tourtravelworld.com/package-images/photo-small/dir_17/496836/318787.jpg
1.6497036,-0.61524796,-0.26480702,https://a.rgbimg.com/users/t/ta/tacluda/300/psjl6fM.jpg
-1.7759477,3.5980868,-1.1841419,https://cf.bstatic.com/xdata/images/hotel/max300/7888326.jpg?k=7f809cccdec87575940ced921f8c54a4fdb48d106bd87721e5394495956878a7&o=&hp=1
-2.9638638,0.92325336,-2.3894815,https://i1.wp.com/matchness.com/wp-content/uploads/2017/12/Twinkly-Ways-to-Light-Up-Your-Home-with-Christmas-Fairy-Light-39.jpg?resize=820%2C820&ssl=1
-1.0936365,-1.4590515,0.6175786,https://i.pinimg.com/236x/d7/c7/2e/d7c72eb020e12661f8ff18010a3ba9d2--block-play-treasure-island.jpg
2.6263745,1.9057205,0.92818964,https://www.newsteelconstruction.com/wp/wp-content/uploads/2017/05/Chord3-1704.jpg
-2.2307112,-1.550737,-0.0066347434,https://cdn.shopify.com/s/files/1/0328/3694/3916/products/img_proxy_05c877ed-5a35-48f3-99c0-8e964c54777c_620x.jpg?v=1584825737
-2.1778243,2.4169886,-2.4708345,https://i.pinimg.com/236x/f3/45/0a/f3450a86dc3fb1300409e20e6827683c.jpg
0.3570343,3.7466183,-0.2028644,https://content.r9cdn.net/rimg/himg/28/34/17/ice-30157-62669943_3XL-951423.jpg?width=335&height=268&crop=true
0.5506397,-1.4705646,0.050142847,https://d3fy651gv2fhd3.cloudfront.net/charts/cyprus-female-share-of-graduates-in-science-percent-tertiary-wb-data-.png?s=cyp.se.ter.grad.fe.sc.zs%3Aworldbank&lbl=0&v=202105310000V20200908
1.6532476,-0.5268233,-1.3795658,https://photos.smugmug.com/photos/i-K75MqKf/0/S/i-K75MqKf-S.jpg
1.0457776,3.5849724,0.41100487,https://news.njit.edu/sites/news/files/styles/16x9__640x360_/public/Perspective%201%20Collage.jpg?itok=AlauzCVw
-0.9849491,4.5833535,-0.59821177,https://www.northvalleyteam.com/wp-content/uploads/2014/12/20141204225934542700000000-o.jpg
-0.8144205,0.49937183,4.5183744,https://cdncn.goodao.net/tonva-group/ia_100000003-300x300.jpg
0.35285753,-1.7614074,-2.4470735,http://www.spanish-jewelry.com/blog/wp-content/uploads/2018/04/antilope-animal-statement-necklace-300x209.jpg
-0.17008881,1.7607542,0.44512555,https://d2qh54gyqi6t5f.cloudfront.net/boat_images/13/13315/13315731/thumb_lagoon-40-2018-for-sale-mallorca-spain-001.jpg
-1.6072689,3.8267856,-0.7064681,https://i.ytimg.com/vi/W9MAo4qipr0/hqdefault.jpg
0.020292392,-1.3736151,0.6118368,https://cloud03.vinoteca.online/45538211-cover/cognac-courvoisier-xo-extra-old-aoc-cognac-france-bottle-70-cl.png
4.343204,1.2432536,-0.16535383,https://photos.smugmug.com/EnidNewsandEagleNewsPhotos/January-News-2013/i-TsLR7r3/0/d7a09b54/M/HazMat_Exercise_4_BH-M.jpg
-2.2318566,4.012871,-0.3178868,https://i.pinimg.com/236x/4c/cb/eb/4ccbebebfd3ad1143212d52a032d67ba.jpg
-0.40668237,0.5867622,-1.2519631,https://images.myguide-cdn.com/md/queenstown/events/large/the-rees-culinary-series-with-billecart-salmon-and-mountford-estate-705518.jpg
1.3468277,-2.6133518,-2.4225802,https://i2.wp.com/judygarlandnews.com/wp-content/uploads/2018/07/1937-07-27-virgilapger5.jpg?w=204&h=263&ssl=1
-1.1422129,-1.5495156,0.11367161,https://cdn.shopify.com/s/files/1/0409/7487/6836/products/54567-New-Year-LED-Centerpieces_300x300.jpg?v=1613152940
0.4464598,-1.2887306,-0.49946064,https://i.ebayimg.com/thumbs/images/g/BmIAAOSw6l5gabXR/s-l300.jpg
-3.4058034,-1.8346097,0.70485574,https://cdn.shopify.com/s/files/1/0225/7770/9128/products/IMG_5036_300x300.jpg?v=1617895624
1.5694382,1.4238617,-0.18167925,https://www.bdcnetwork.com/sites/bdc/files/styles/content_display_image/public/Screen%20Shot%202018-01-05%20at%202.30.56%20PM.png?itok=DlLEnsMG
3.3353457,-0.26184428,-0.65327233,http://thegreentimes.co.za/wp-content/uploads/2016/05/Sustainable-Brands-speakers-Africa-Innovation-Conference-Cape-Town.jpg
-1.000982,-0.8841668,2.880966,https://c.76.my/Malaysia/100-original-ldnio-c502-5-1a-4-ports-usb-car-charger-extension-cable-geometry-2011-14-F2478698_7.jpeg
-3.535775,-0.7820162,0.78616524,https://www.maryleboneantiques.co.uk/wp-content/uploads/2020/02/antique_leather_chesterfield_sofa_13_0-300x300.jpg
-0.5412392,-3.1201265,1.0023888,https://cdn.shopify.com/s/files/1/0255/4924/2442/products/ScreenShot2021-02-10at5.30.32PM_110x110@2x.jpg?v=1616110320
-1.4764518,3.2643569,-1.1217242,https://images.trvl-media.com/hotels/23000000/22130000/22125700/22125685/91e218fb_z.jpg
-1.2527977,4.067581,-1.4002753,https://i1.wp.com/i.pinimg.com/736x/8b/81/9c/8b819cbe86eca938e85b3d51d2d6cd2c.jpg
-0.56335074,-0.37528974,2.7161832,https://cdn.shopify.com/s/files/1/0046/6714/6311/products/rgb-t3-5a-3_110x110@2x.jpg?v=1604989137
-1.4875342,-1.2930267,4.2836757,https://cdn.pkwteile.de/thumb?id=636518&m=0&n=0&lng=en&ccf=94077811
-2.2061298,-2.3865757,-1.0275687,https://cdn.shopify.com/s/files/1/1082/4740/files/sl11r1-euphoria-designer-ring-sterling-silver-evening-style-1_large.jpg?v=1520933941
-3.5275722,0.634575,2.0571742,https://recycledbusinessfurniture.co.uk/images/thumbs/P1190144.JPG
-1.9574531,-2.1861079,-0.6946429,https://i.etsystatic.com/7212775/d/il/2f2da1/1886414528/il_340x270.1886414528_7tmc.jpg?version=0
-1.8016782,-2.8933637,-0.36059844,https://cdn.shopify.com/s/files/1/0074/5209/8623/products/product-image-888183275_110x110@2x.jpg?v=1571711207
-1.2464495,-1.8896159,-0.3577568,https://cdn.shopify.com/s/files/1/0017/8300/5245/products/il_fullxfull.1469414461_ps8q_400x.jpg?v=1571718638
1.280694,-0.023520242,-1.453921,https://live.staticflickr.com/4258/34937948431_b66d33d6f0.jpg
-0.8297693,-0.46845698,2.9468071,https://cdp.azureedge.net/products/USA/YA/2021/MC/TOURING/TRACER_9_GT/50/LIQUID_METAL/2000000001_480px.JPG
2.2049654,0.05634832,-0.4042587,https://i.guim.co.uk/img/media/38d4d150fb43fe45dd842abc737de1c7ceb3804d/0_0_5976_3984/master/5976.jpg?width=300&quality=85&auto=format&fit=max&s=44bc4c95cd8df8f446f53f0c3e6a27ba
-3.198759,-1.4482772,-1.3196446,https://cdn.shopify.com/s/files/1/1742/4023/products/S1944707A-COTTON-PAISLEY-COCOON-DRESS-BLACK-SCANLANTHEODORE-1A_900x.jpg?v=1591098967
0.08323082,-0.77728355,-0.63503695,https://innerchildfun.com/wp-content/uploads/2013/04/abstractart1.jpg
1.7231256,-1.0543253,-0.72744334,https://pagerutledge.com/wp-content/uploads/2016/07/what-kind-of-bored-300x225.jpeg
-1.9224811,-1.1475623,-0.85416186,https://assetscdn1.paytm.com/images/catalog/product/H/HO/HOMKUDOS-12-PIEKUDO52135817CEB293/1563031089485_0..jpg?imwidth=282&impolicy=hq
-0.2984251,2.5359519,-0.30823535,https://media.oregonlive.com/hg_impact/photo/glass-cable-home-elevator-jpg-13d0997051772a55.jpg
-1.5257084,-1.4345833,2.4654217,https://cdn.shopify.com/s/files/1/0789/2433/products/0217300000_amp_dtl_008_nr_x700.png?v=1607973564
1.0344644,-1.6186051,-1.9024979,https://officiel-online.com/images/news/d0665/f0e3d/fc01ba3371e06be.jpg
-1.5190371,0.10342159,1.9237837,https://www.maseratiofgreenwich.com/imagetag/4120/26/f/New-2021-Bentley-Bentayga-V8.jpg
-1.776145,-1.7806216,-2.0859241,https://i.pinimg.com/236x/d5/05/b4/d505b429f36469ecccfd4de4b01adf66.jpg
-2.6787925,-1.3611552,1.0031717,https://cdn.shopify.com/s/files/1/0250/1707/products/B2463black1_580x@2x.jpg?v=1600182618
2.2286918,-1.0134556,-0.99083954,"https://static.wixstatic.com/media/91ac93_334e68070c884884bec5511c7135aa54~mv2.jpg/v1/fill/w_600,h_901,q_90/91ac93_334e68070c884884bec5511c7135aa54~mv2.jpg"
3.9860816,-0.37452474,-0.5792012,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fe21a3bec-1777-11eb-8493-5b46eb56a071.jpg?crop=4996%2C2810%2C61%2C554&resize=1180
-3.3751605,-2.2882428,-1.9451573,https://s0.mgcdn.se/p/3/p/2/4546343/103826673-dc8d420e6c7d346c18a0ac83df838b8b/pieces-new-nikoline-2-pack-20-d-tights-1.jpg
-3.741884,1.3084527,-0.6735957,https://images-na.ssl-images-amazon.com/images/I/51k1vz6eP0L.jpg
-3.6102893,-2.3340626,-2.2598078,https://i.pinimg.com/236x/e3/58/57/e358577ad3ba5d69a7e49adaed86ab25.jpg
-0.08506823,1.6058269,-0.97853047,https://i1.wp.com/thefinerthingsintravel.com/wp-content/uploads/2014/11/The-Rees-True-South.jpg?resize=1000%2C563&ssl=1
3.8709748,-0.8516175,-0.6545378,https://catholicphilly.com/media-files/2016/09/OBIT-GERETY_800-e1474565457633.jpg
1.1086502,1.6678985,0.23156488,"https://res-3.cloudinary.com/cre/image/fetch/w_768,h_320,fl_progressive,q_auto,c_fill,f_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2017046778_3_1_210617_050625-w1632-h1224"
2.3341548,0.08361014,1.5067751,https://cdn.jetphotos.com/400/6/96008_1582438297.jpg?v=0
-0.38535124,-0.4711992,0.8440498,https://cdn.shopify.com/s/files/1/0213/1630/4960/products/vinyl-plush-andy-warhol-campbell-s-soup-can-mystery-warhol-art-figure-series-2-18_2048x_83ad4e01-0d99-4119-b967-2ecd7952b7d1_480x480.jpg?v=1595277842
-1.8753504,3.8308392,-0.11832131,https://p.bookcdn.com/data/Photos/300x302/8878/887847/887847637/Comfort-Stay-Basel-Airport-1B46-photos-Exterior.JPEG
-1.3351812,-0.70128596,2.3272257,https://www.cairnyogawellness.com/wp-content/uploads/2015/03/Equipment-Cropped1-e1427406016850.jpg
-0.9730553,3.9996333,-0.8802063,http://www.oztechconstructions.com.au/wp-content/uploads/2016/09/OzTech4.jpg
-3.2246735,2.555337,0.31597477,https://www.leatherfurnitureexpo.com/image/cache/data/clearance/march/IMG_9104-384x298.jpg
-0.45202464,2.9710581,-1.0130726,https://bbcdn2.fra1.digitaloceanspaces.com/images/nurseryGallery/269-7.jpg?cc=1621936200
-0.92627954,-0.78793716,4.6811924,https://media.startech.com/cms/products/main/sfpgesst.main.jpg
-1.9719346,-1.2140532,3.680467,https://m.media-amazon.com/images/I/41swIuE-reL.jpg
3.6322894,-1.4527383,-0.793382,https://rharrisonauthordotcom.files.wordpress.com/2017/01/pitt_parliament_gilray.jpg?w=750
-1.516538,4.3538666,-1.4031123,https://d3b322se6wue55.cloudfront.net/Processed/36062_Home_Rent_House_Rental_Toronto_Ontario_Canada_Filename6_4372.jpg
-1.7595794,-2.5331314,-1.5317491,https://cdn.shopify.com/s/files/1/0090/1408/3664/products/e24537a_bb27f751-f647-44c0-ab1a-aa61468c0276_300x300.jpg?v=1589058041
-0.30639794,1.0577067,2.9938073,https://www.hzrollforming.com/uploads/image/20191224/Finished-Panels-8.jpg
0.77151346,-0.26134592,0.11733428,https://lotro-wiki.com/images/thumb/7/78/Ann%C3%BAndir_River.jpg/400px-Ann%C3%BAndir_River.jpg
-4.0108395,1.2989919,-0.79833156,https://cdn.shopify.com/s/files/1/0073/9652/4096/products/30bb605cc41516781ef02e3e5d19c7b4_580x.jpg?v=1590244068
2.748344,1.0810654,-0.3963864,https://www.pugetsoundnavymuseum.org/wp-content/uploads/2021/01/1924-PSNS-aerial-1080x818.jpg
3.2843397,0.25940382,0.7295927,https://bvnwnews.com/wp-content/uploads/2018/08/unspecified-6-900x600.jpeg
