0,1,2
0.16232029,-0.71203333,-0.68312573
0.6614399,-0.2821853,0.6948876
-0.3932373,-0.40766734,0.82411873
-0.21932818,-0.6142928,0.7579838
0.34783068,-0.6869247,-0.63808167
-0.8190271,0.5605451,-0.122408494
0.16270633,-0.7001216,-0.69523835
-0.21616146,-0.19284491,0.9571234
0.50460863,-0.6610413,-0.5553327
-0.39774463,0.13564907,-0.9074131
0.055827547,0.9981054,-0.025861051
0.6021605,0.17541088,0.77886695
-0.2005298,-0.9735539,0.109456085
-0.8865162,-0.42251936,-0.1885908
0.05781702,0.7982331,0.5995676
-0.31431678,0.25495943,0.91444016
-0.29763094,-0.42473146,0.85499656
0.92419165,0.295468,-0.2420094
0.13341789,-0.17671484,-0.9751777
0.5166468,0.33752176,-0.7868641
-0.52732015,0.56687325,0.6329204
0.283775,0.19133744,-0.93960726
-0.8349846,0.5244288,0.16665888
-0.8579277,0.39331806,0.3305466
-0.62131447,-0.15242586,0.7685926
0.20364763,0.5935739,0.7785869
-0.32996657,0.94376844,0.020573586
-0.39084923,0.90586466,-0.16323628
-0.64399135,0.035825193,0.7641934
-0.33835357,0.81524116,-0.4699986
-0.9539094,0.21752144,-0.20673981
0.6967005,-0.2720623,0.66376984
-0.37884238,0.9201818,-0.09871095
0.42864737,0.47369608,-0.7693332
0.24340373,0.636715,0.73167527
0.058192797,0.97135717,-0.23038842
0.5173594,-0.31474608,0.7957852
0.2124525,0.28062725,-0.9360087
-0.9926376,-0.11385992,0.04131084
0.1868808,-0.7247204,-0.6632163
0.9730975,0.14489298,0.17912923
0.6063057,0.7896084,-0.09440315
-0.77318597,0.54930335,-0.31693724
0.30508155,-0.73964596,-0.59987426
0.7880295,0.31710154,0.52768946
-0.35899767,0.87346935,-0.3288951
-0.41492918,0.8800775,-0.23086217
-0.9298412,0.35869244,-0.082067005
-0.40667886,0.91333264,0.02087274
-0.96224636,0.25294393,0.10050559
-0.34471804,0.93867326,0.007874004
0.11550525,0.5705643,0.8130898
0.25279593,0.7207569,0.6454485
-0.8510552,0.45745924,0.25775194
-0.8996454,0.022529028,-0.43603975
-0.6851782,-0.16029467,-0.71051836
0.17436671,0.23599552,0.9559824
0.50816447,-0.60247374,-0.6154626
-0.09927999,-0.5459088,0.8319417
-0.3498553,0.31775412,0.88126814
-0.30529258,0.097559825,0.94724786
-0.15920307,0.13510062,-0.97795814
-0.3268721,0.9293611,0.17158812
0.56637704,0.62745994,0.53433245
0.2142082,-0.60533255,-0.7666077
0.3877865,0.91731024,-0.090352535
-0.767159,-0.6413418,0.012162336
-0.24610122,-0.6107374,0.752618
-0.6202204,0.7843317,-0.0122608505
-0.63347083,0.7657499,0.1110938
-0.8912397,-0.36840194,-0.26452175
-0.2738534,-0.47296014,0.83744437
0.93609095,-0.32265595,0.14009598
0.9485312,-0.22451174,-0.22334518
-0.24456577,-0.7544998,-0.60903007
-0.3933014,-0.67468435,-0.62459195
-0.56688154,-0.57075775,-0.59403783
-0.42109257,-0.6329486,-0.64965934
-0.33260036,-0.47893178,-0.8124047
-0.7463556,-0.61099845,-0.2638829
-0.7243238,-0.67669034,-0.13208012
-0.14257993,0.97483116,-0.17139187
-0.47766125,-0.46504357,0.7453685
0.42674965,-0.5804576,-0.69350827
0.7910503,-0.39938974,0.46338665
0.3840448,-0.5784737,-0.71963733
-0.9803246,0.081076026,-0.17997292
0.7789059,0.6238188,-0.06446313
-0.2194491,-0.9577445,0.1859232
-0.81917804,0.5721783,-0.039489456
-0.5006848,-0.072847106,0.862559
0.84930825,0.18768786,0.4934053
0.96620053,-0.13486624,0.21969862
-0.14613083,-0.41155833,0.89959186
-0.034783565,0.99124837,-0.12734444
-0.23162068,0.31449643,-0.9205671
0.88026327,-0.21729949,0.4218027
-0.2667956,0.9622762,0.05333456
-0.66836303,-0.7437865,0.008518527
-0.31346312,-0.46388903,0.8285818
-0.007318445,0.08251249,0.99656314
0.1371687,-0.9865229,-0.08920387
0.6413058,-0.17263146,-0.747613
-0.07927843,-0.35097742,-0.93302184
0.38156077,0.4804605,-0.789664
0.5446426,0.1232167,-0.82956743
0.38813767,-0.8455711,-0.36654958
0.45632225,-0.63486147,-0.62347484
-0.94700015,0.18528597,-0.26241156
0.27138343,-0.76985294,-0.5776483
0.48777008,-0.7627155,-0.42467096
0.9990605,-0.040516157,-0.015376966
-0.7731952,0.35925516,0.5225943
0.64932036,-0.2074825,0.73166525
0.41073036,0.5103901,-0.75551474
-0.24203512,0.9089224,-0.3395277
-0.22428854,0.13676426,-0.9648783
-0.3682231,-0.3504236,0.86117077
0.28156716,0.4245275,-0.860521
0.35330185,0.44485414,-0.8229718
-0.8979011,-0.24157733,-0.36798638
-0.17024763,0.09456295,-0.9808535
-0.68693334,0.63000274,-0.36224198
-0.9300371,-0.22131245,-0.29334602
0.1915227,0.23960343,0.95179266
-0.58322626,-0.043806147,0.8111277
-0.29993632,0.25164166,-0.920171
-0.20728078,-0.053187277,-0.9768346
-0.8414348,0.53897476,0.03864803
-0.9808295,0.18467146,0.062209297
0.22491504,0.8101396,0.54137504
0.07155341,0.6565747,0.7508594
0.24425775,0.655462,0.71463805
-0.3074603,0.095995426,-0.9467065
0.08611205,0.71299165,0.6958646
0.1466996,0.73410577,0.6629992
-0.08119855,0.054870244,-0.99518645
0.13045812,-0.42280918,0.8967793
0.83207494,0.4421231,0.3349305
-0.0778725,0.05713145,-0.995325
0.1626915,0.8808812,0.4444995
-0.02934767,0.8165344,0.57655036
0.057938844,0.78800684,0.6129343
-0.07287398,0.7424441,0.66593254
0.37546724,-0.49174523,-0.7856278
0.5948731,-0.35607666,-0.72064924
-0.46608144,0.6213914,-0.62979424
0.18435712,0.72750235,0.6608729
-0.28050262,-0.59040815,0.7567936
0.14055,0.95207447,-0.2716615
0.24561529,0.64151305,0.7267283
0.19723843,0.64577687,0.7376106
0.09716689,0.6071011,0.78866136
-0.35569963,-0.8805089,0.3133399
0.86807084,0.38886276,0.3086079
-0.21622469,0.08218567,-0.9728784
-0.053903263,0.11121887,-0.992333
0.07510699,-0.99642915,0.038572695
0.74666333,-0.48675945,0.45338634
0.20325352,0.4929465,-0.84598565
-0.08531112,0.37482402,-0.92316246
0.08096712,0.66792786,0.73980856
0.13115266,0.6907668,0.7110838
-0.34110087,0.9189781,-0.19781175
-0.21650182,-0.960872,0.17277722
-0.9804463,0.1572119,-0.118361905
-0.9392858,-0.32874492,0.098330505
-0.91166234,-0.40503454,0.06941765
-0.11088324,0.98054945,0.16194928
-0.5457128,0.7065154,-0.4505924
0.22985902,-0.9731093,-0.014934726
-0.39792442,-0.6619135,0.63523746
0.61547583,0.7449831,0.2572738
-0.9779915,-0.10230267,0.18184264
-0.16075498,-0.60242265,0.78182137
-0.2381492,-0.51745903,0.8219009
-0.7660399,0.23260857,-0.5992296
-0.9378839,-0.05418412,-0.3426919
0.9743485,0.22057569,-0.044624824
0.94459903,0.25244838,0.20976755
-0.16926406,0.90459317,-0.39123002
-0.3118857,-0.92075866,0.23437308
-0.92361015,-0.38214713,-0.030129846
-0.95711535,0.06828003,-0.2815458
0.96887606,-0.19543754,-0.15193209
-0.17577846,-0.0671817,0.98213464
-0.6013549,-0.79833055,-0.032259133
0.99138635,0.015129024,-0.13009313
-0.9949076,0.070915684,-0.07162298
-0.9168185,-0.28294125,-0.28175876
0.93242013,0.15687874,0.32554853
-0.90056133,0.11841513,0.41829076
-0.7357325,0.16230904,-0.6575359
0.946074,-0.094561405,0.309842
-0.8355312,-0.14465138,-0.53005993
-0.15020356,0.98705405,-0.056242112
0.843817,0.03548016,0.5354569
-0.033382177,-0.097308666,0.99469423
-0.07515606,-0.9521206,0.29634097
-0.45226684,0.8781517,0.15589829
0.8346203,0.17057705,0.52374834
-0.7671871,-0.5532715,0.32452208
-0.45818043,0.83532125,0.303824
-0.71423846,0.68580055,0.13978906
0.09674758,0.3562769,-0.92935824
-0.86305565,0.48066747,0.15522133
-0.9957952,0.023704944,0.088486515
-0.9726971,-0.21744807,-0.08109653
0.75908965,-0.32996523,0.5611646
-0.32517937,0.31326386,-0.8922579
0.45140943,-0.63955843,-0.6222495
-0.89397585,0.44174922,0.075264886
0.6992154,0.69484127,0.16820663
-0.1282178,-0.95699275,0.2602403
0.12096362,0.97340554,0.19454947
0.18744397,0.39236462,-0.90050817
0.47033483,-0.43401593,-0.76838493
-0.95506084,-0.28560668,0.079293445
-0.54225916,0.70230216,-0.46122298
0.91661036,0.007234341,0.3997163
-0.12002489,-0.424917,0.89724
0.6448827,-0.47462392,0.59904796
0.14550646,0.63237125,-0.76087743
0.44329536,0.8648422,0.23566325
0.62242085,0.33788997,0.70599055
-0.88871753,-0.3410392,-0.3063876
-0.42866927,-0.03978847,-0.9025849
-0.690093,0.43443125,-0.5788274
0.96861064,0.2001221,0.14746001
-0.8385119,-0.33277622,0.43145996
0.8557401,0.50183284,0.12598693
0.120362155,-0.97987986,0.15921207
0.15509047,0.65468377,0.7398217
0.99147487,0.06688451,0.111821584
-0.972313,-0.07743568,-0.2204794
0.95895356,0.28303418,0.017310485
-0.13243596,-0.97984266,0.14956298
0.5001226,0.14967753,-0.8529209
0.9707995,0.10468462,0.2158458
0.63281655,-0.37667382,0.67650574
-0.81791216,-0.00894934,0.5752736
-0.18880397,0.98197997,0.008274119
-0.03229983,-0.7671987,-0.64059585
-0.87062645,-0.30038032,-0.38959113
-0.9998941,0.009056962,0.011392192
-0.53099906,0.80672514,-0.25929624
-0.978755,0.02090112,0.20396538
-0.22604944,-0.6195301,0.75172085
0.34823582,0.48705187,-0.8009446
-0.74085844,0.460578,-0.48887292
-0.62053025,-0.7619243,-0.18550886
0.93564725,0.26170775,0.23679775
0.7966511,0.59982663,-0.074531734
0.8738983,0.485245,-0.028966356
-0.53957146,0.8121126,0.22211663
0.34677717,0.1081403,-0.93169266
-0.97864497,0.19428103,0.06714839
-0.5306437,-0.82884574,0.17729099
-0.5590955,0.35007888,-0.7515696
0.8391223,0.5428229,-0.03488623
-0.9975713,-0.020675592,0.066513635
-0.9648337,0.049292024,0.25819796
-0.8637901,0.48139602,0.14874317
0.014581138,0.18365185,0.9828832
-0.55898213,-0.4162642,0.71712136
-0.5357397,-0.7385929,0.40922293
-0.51632214,-0.7128769,0.47457135
-0.45124012,-0.26510137,0.8521172
-0.09467084,0.9775634,0.18816796
0.03460596,0.9715657,0.23422743
-0.30945772,0.9237943,0.22547714
0.4641871,-0.47061607,-0.7503671
0.9388047,0.21479324,0.2692761
-0.084783554,-0.17370595,-0.9811411
0.04562762,0.8420834,0.537414
-0.392901,-0.7162911,0.5766766
-0.86131287,0.43923438,0.25536907
-0.10625758,0.9906324,0.085771844
0.062645815,0.97472185,0.2144591
0.4874954,0.12070545,-0.86474186
0.9751739,0.21342848,0.059027147
0.82728356,-0.274473,0.49016994
-0.44950005,0.50002015,-0.74022263
0.44877854,-0.7692356,-0.45483452
-0.28613305,-0.949333,0.12997958
-0.62287,0.7457383,0.23644742
0.9476521,0.15236712,0.28060633
-0.6277418,0.58825356,-0.5098019
-0.46467826,0.7613118,0.45219272
-0.3207986,-0.86948943,0.37560123
-0.93474156,-0.11433244,-0.3364317
-0.755679,0.6456132,0.11014938
0.5034424,-0.49598187,-0.707494
-0.8593845,-0.45095065,-0.24104331
-0.91958827,0.3923885,0.01971553
0.677325,0.046891864,0.7341879
-0.4201067,0.87648875,0.23511218
-0.18076776,-0.9779623,0.10446391
-0.19756517,0.5711457,-0.79671866
-0.83796597,0.5240199,0.15236917
-0.96963495,0.17927235,0.16634133
0.62112695,0.5687694,-0.53916866
0.018889362,0.68240637,0.7307288
-0.73842144,0.6740812,0.018662645
-0.37472945,0.9175254,-0.13313505
-0.5175776,0.8461073,0.12734178
-0.31150213,0.10101519,0.94486105
0.88744074,0.41313198,-0.20437934
-0.60063946,-0.3197995,0.7327758
0.3953738,-0.832025,-0.38911954
0.9371893,0.34423822,0.056358576
0.24952778,0.5790796,0.77614605
0.34751916,-0.26818722,0.8985021
-0.180054,-0.98225564,0.05248224
-0.07591297,0.53903145,0.83885765
-0.8428381,0.3687564,-0.39197275
0.97747487,0.19163178,-0.088431716
0.98892754,0.14747126,-0.016568528
0.6694779,0.7263789,0.15547705
-0.55808556,-0.78895223,0.25708908
-0.35080656,-0.9174726,0.18756019
-0.7391159,-0.40456352,-0.53855
-0.95480484,-0.27041975,-0.12337331
-0.043115713,-0.999066,0.002853787
-0.6327646,0.6808821,-0.36879325
0.9740885,0.05368865,0.21970248
0.9362413,0.24487878,0.2519652
-0.4365383,-0.07897603,-0.8962126
0.7258635,0.662303,0.1856793
-0.11826297,-0.1769937,0.97708094
-0.29440194,-0.61304235,-0.7331484
-0.29305878,-0.92976093,0.22284772
-0.24268954,-0.89226604,0.3807404
0.7201655,0.630223,0.2901392
0.44236267,0.3849499,-0.81001776
0.6950583,-0.5195354,0.4969678
-0.20914592,-0.9756425,-0.06617973
-0.2940675,-0.9235071,0.24629058
-0.30309397,-0.9474556,-0.10228403
0.8442194,-0.5359828,-0.0040276707
0.6960062,-0.6902633,-0.19776756
0.08877148,0.7112761,0.69728464
-0.012391112,0.9474357,0.31970632
-0.364011,-0.5242812,-0.76982164
0.589084,0.79003775,0.16976535
0.42083982,0.5192047,-0.74385506
0.057876132,0.9975492,-0.039318856
0.082432985,-0.80081505,-0.59321177
-0.993545,0.036742844,-0.1073234
0.9709691,0.06118581,-0.2312475
-0.38304576,0.4495208,-0.806974
0.8118169,0.4702806,-0.34610614
-0.7811836,-0.040974073,-0.6229554
-0.93788564,0.08813891,-0.3355622
-0.86167973,-0.031019188,-0.5065035
-0.8980103,0.08788439,-0.4311077
-0.38449535,-0.8918723,0.23817465
-0.28521878,0.8259162,-0.4863258
-0.5838545,0.13324572,0.80084926
0.49749726,-0.62783813,-0.59859484
-0.32740608,-0.920904,0.21152104
-0.9543683,-0.048573107,0.29465556
-0.8898106,-0.06340272,0.45190385
-0.9229915,-0.24651332,0.2954962
-0.15794697,-0.583555,0.7965654
0.7539901,0.65585595,-0.03676761
-0.40289593,0.017600205,0.91507655
-0.45917943,-0.06919761,0.8856444
-0.09894531,0.43797728,0.8935243
0.46005827,-0.06830412,-0.8852576
-0.87233114,-0.32088637,0.36887702
0.67804515,0.22850825,-0.6985976
-0.26541117,-0.9609465,0.07834961
-0.5453632,-0.8380501,-0.015843902
0.5622449,0.5784027,-0.5910423
0.37362778,-0.8364337,-0.40097496
-0.25699186,-0.9616329,0.09600751
0.67022234,-0.63649476,-0.38167566
0.37208107,-0.92649955,-0.056164198
0.4630613,-0.5384214,-0.70404303
0.09169354,0.36400655,-0.92687196
-0.9738175,-0.027900087,-0.22561239
-0.43532094,-0.2508829,0.8646118
0.22976224,-0.91932034,-0.31946746
0.1552447,-0.94041425,0.30252293
0.73629534,-0.57436174,-0.35773993
0.7422656,-0.64046484,-0.19709541
0.4453496,-0.513033,0.733799
0.22381952,0.25083014,0.9418009
0.6268048,-0.08089506,0.7749656
-0.30333766,0.91829777,-0.25439262
0.62548614,-0.6282829,0.46263126
-0.19724837,-0.9636742,-0.18006964
0.6104114,-0.33680898,-0.7169084
0.5858899,-0.54534596,-0.599442
0.6595964,-0.33561882,-0.67252696
0.6969361,-0.2523316,-0.67127407
0.31915313,-0.94652015,-0.047337376
-0.4783094,0.68327606,-0.55168283
0.13521634,0.29032525,-0.94732666
0.55172074,-0.6947863,-0.46138516
0.68845236,-0.7251505,0.013785147
0.83270556,0.5531715,0.024546556
-0.29170436,-0.57514286,0.7642769
-0.15821247,-0.7480783,-0.6444748
-0.24030985,-0.20578499,-0.94863254
-0.43833208,-0.590035,0.67802924
0.9941582,0.013565515,-0.10707688
0.99179405,0.029034682,-0.1245057
0.9969118,-0.035469405,0.070061214
-0.1597521,-0.64299285,0.74902564
0.4244871,0.25806206,0.86787945
-0.99823827,0.04664461,-0.036669016
0.32762346,0.36358333,0.87204933
-0.19364086,0.97615725,-0.09808278
0.49411255,-0.058627315,-0.8674189
0.1628952,0.21084186,0.9638521
-0.6435167,0.5634356,-0.51809895
-0.8432016,0.42982113,0.32290083
-0.22903775,-0.6195265,0.7508186
-0.64634365,0.44746512,-0.6180736
0.5900177,-0.4654409,-0.65973026
0.36399814,0.757089,0.5425141
0.4487658,-0.38525778,0.80634093
-0.9923929,0.09750473,0.07516093
-0.9980009,-0.05933051,-0.021773804
-0.9745712,-0.05743633,0.21659179
0.68850714,-0.41451204,0.5950948
-0.048811812,0.89570254,0.44196656
0.68670934,-0.59898704,-0.41187954
0.1636691,-0.69168603,-0.703408
-0.12125172,-0.5090214,0.8521709
0.066593595,-0.37109834,0.9262026
-0.21996032,-0.45169806,0.8646308
-0.19941945,-0.8207413,0.5353649
0.5078705,-0.6729109,-0.5378275
0.44483152,-0.05787942,-0.89374214
-0.5512361,-0.782432,0.28972232
0.3177769,0.054154165,0.9466177
-0.2319158,-0.7246281,0.6489446
0.63625497,-0.46756017,0.6136506
0.2671641,-0.47737804,-0.83709824
-0.96296954,0.13789201,-0.23167963
0.18257928,-0.4513042,0.8734926
-0.22292486,-0.9742336,0.03425372
-0.23919635,-0.658625,0.71344113
0.37192488,-0.6058583,0.70328337
0.2066496,0.09339689,0.97394717
-0.43075302,-0.3890275,0.8143152
-0.30298373,-0.91732657,0.25828856
-0.95555735,0.047267165,0.2909915
0.75748736,-0.45039546,0.47260633
0.041328605,0.59949476,-0.7993109
0.76773435,-0.2714722,0.5804195
0.61275935,-0.26338944,0.7450852
-0.13724479,-0.9320269,0.335395
0.7788548,-0.08952658,0.6207819
-0.42419094,0.04723872,-0.9043398
-0.77020586,0.58396727,-0.25644702
-0.29180038,0.6213108,-0.7272038
0.60357565,-0.3746561,-0.70379627
-0.62266266,0.67428404,-0.3970294
0.5882309,-0.47409466,-0.65514785
-0.28069755,-0.95609033,0.08426192
-0.16029479,-0.9695744,0.18501653
0.20624639,-0.8546524,-0.4764783
0.29693258,-0.83677924,-0.46003425
0.33558246,-0.7430883,-0.57896817
-0.95730186,0.25798222,-0.13045466
0.5201287,-0.7152312,-0.46680877
0.58816206,0.80794746,0.035865385
-0.6867415,-0.38291678,0.617868
-0.037691247,0.9981339,0.04804282
0.8029944,0.5732198,0.1631535
-0.5861837,0.63837713,-0.498862
0.08995966,-0.011994953,0.9958732
0.36193734,0.38558102,-0.84872186
-0.80845,0.50743216,-0.29819673
-0.97184795,-0.1452314,-0.18552464
0.10795424,0.6168562,0.7796373
0.24579576,0.5289024,0.81230944
0.68499315,0.52453375,0.50561714
0.18611428,-0.34618926,0.9195186
0.90601814,0.14269824,0.39845756
0.98502964,0.12037749,0.12339383
0.9736315,-0.03895305,0.22477648
0.5487922,0.40726337,-0.73004365
0.16360229,0.37264168,-0.91343987
0.5922991,0.45185396,0.6670905
0.7041461,-0.29617,-0.6453383
-0.859826,0.27874148,0.42778784
-0.47199324,0.86753446,-0.15686396
0.9022176,0.2160984,0.37323558
-0.42975956,-0.8924866,0.13701995
-0.48217112,-0.8759052,-0.017349416
0.0065169665,-0.63928556,0.7689419
-0.40570173,-0.44539714,0.79814005
0.024729032,0.44061878,0.89735365
0.42877606,-0.42640817,0.79644656
0.4974936,-0.65007806,-0.5743682
0.6941619,-0.6418983,-0.32573897
0.53679204,0.54323745,-0.6455597
0.895534,0.4328955,-0.10305606
-0.4959828,-0.84744996,-0.18928705
0.5461655,-0.5572118,-0.62547445
-0.16206463,0.2416658,-0.9567302
-0.97539127,0.019949678,0.2195765
-0.28925076,0.22241513,0.93105614
0.4397877,-0.40897384,0.7995793
-0.9558948,-0.08037048,0.28249902
0.0288551,-0.6094584,0.7922927
0.76860523,0.2873303,0.5715655
0.9988489,0.03360204,-0.034230083
-0.92172915,0.34058508,0.1855185
-0.15367284,-0.14243533,-0.97780204
0.4833223,-0.8725411,0.071214885
0.69520056,-0.71637803,-0.059149485
0.94146097,0.30979764,0.1329538
0.5283643,0.4577721,-0.71503556
-0.44292682,-0.013996213,-0.8964485
0.39607343,0.5622781,-0.7259264
-0.31973037,0.91339576,-0.2519538
0.2573181,0.7603892,-0.5963185
0.26442134,-0.7880763,-0.5558931
0.10004639,-0.60668904,0.7886185
0.6010323,-0.31035954,-0.73650324
0.7663098,0.17461461,0.61828715
0.53166217,0.3403881,-0.7755458
-0.108624935,-0.11009171,-0.98796785
0.32121268,-0.79657257,-0.51214707
0.36141232,0.4389828,-0.8226027
0.9869275,-0.023544395,-0.15943566
0.36731353,0.45295945,0.8123476
0.77259773,-0.32220212,0.54706365
-0.87640125,-0.40647882,-0.2582553
0.54590815,-0.49337673,-0.67717344
0.35714093,-0.6247957,-0.6943203
0.44865555,-0.60266274,0.6599287
0.59346986,-0.6476435,-0.47786132
0.4458172,-0.5870577,-0.6757294
0.34806016,-0.513781,-0.78414494
0.96119446,0.2549066,0.105488464
0.4203942,-0.4600125,-0.7820851
0.4668975,-0.6834866,-0.5611176
-0.8835615,0.46743685,0.028666433
-0.10312531,-0.6422162,0.7595548
0.8793326,0.40013915,0.25819176
0.8130349,0.574086,-0.09695085
0.29008874,0.8067146,-0.5148399
-0.30103573,-0.94667125,0.11485247
-0.3824699,0.5094094,0.77085596
-0.21746722,0.44927955,0.86651945
-0.81652755,0.52668256,-0.2364069
-0.9332893,0.2990124,-0.19890368
0.43360475,-0.68550825,-0.58486354
0.6877181,-0.49828094,-0.5279771
-0.7890498,0.6012426,0.12612638
0.08549039,-0.9252453,0.3696113
0.06719624,-0.99760336,-0.016495593
-0.13699327,-0.98445636,0.10990248
0.3046125,0.80440146,0.5100485
0.32950258,0.6938454,0.6403177
0.04630659,0.99777305,0.04800763
0.62363195,0.18043083,-0.7606102
0.440831,-0.69762117,-0.5647945
-0.5067348,-0.29913226,0.8085417
0.0024278152,0.99462736,0.10349113
0.5269123,0.5333352,0.661753
-0.15803017,-0.13697775,0.9778873
-0.48277953,-0.8645252,0.13971435
-0.50895125,-0.8537622,0.10981199
0.9784464,0.15011375,-0.14180437
-0.63468945,0.29636848,-0.71367717
-0.52617294,-0.828565,0.19136912
-0.13724393,0.79443246,-0.5916428
0.7359062,0.4702543,0.4871376
-0.9759676,0.16167004,-0.14611682
0.04709827,0.99848783,0.028353924
-0.57223064,0.74339515,-0.34628853
-0.28823808,-0.4758838,0.8309353
-0.5751728,-0.7136663,0.39982083
-0.84045655,0.49876115,0.21182573
-0.9079224,0.35838205,0.21734607
-0.31916443,0.50203246,0.8038019
-0.6416473,0.6340546,-0.43158245
-0.9873624,0.15538323,-0.031166688
0.24834187,0.36294508,-0.8981075
0.436863,0.4804597,-0.7604664
0.34734973,-0.25380617,0.90273505
-0.96860784,0.08990857,0.2317655
-0.9270426,0.017495073,0.3745476
-0.21752843,0.9571667,-0.19108452
-0.12841824,0.9434484,-0.30563667
-0.35709774,-0.9265883,0.117963
-0.7800628,0.23088688,0.58154386
0.46577737,-0.49577993,0.73297596
-0.1541413,0.0755296,-0.9851578
-0.5792767,-0.815122,-0.003831931
-0.1101255,0.99180645,-0.06474852
-0.4552368,-0.53066057,-0.71495366
-0.0030148518,0.99923587,0.03896879
0.5668443,-0.2911038,-0.770679
0.062176395,0.9765112,-0.20630099
0.20192495,0.96267736,-0.18021831
0.13052884,0.9666341,-0.22041038
-0.5004697,-0.79934746,0.33252615
0.08345307,-0.16669635,-0.98247033
-0.18581788,-0.5385714,0.82183486
0.1383091,0.16189837,-0.9770668
-0.9772502,0.054479174,0.2049731
0.78019756,0.6238874,-0.04534443
0.1173738,0.19508204,-0.9737384
0.21875969,0.3160354,-0.9231824
0.108481355,-0.30582196,-0.94588834
0.3096077,0.16519292,-0.936405
0.5123789,-0.66265786,-0.5462166
0.29570478,-0.78982806,-0.5373363
0.9397739,0.080259226,0.3322401
-0.92433417,0.10837313,-0.3658711
0.21760076,0.4526859,0.8647112
0.033837494,0.5778769,0.8154222
0.41510218,-0.39521372,-0.8194488
-0.2416673,0.965449,-0.097494945
0.40697232,-0.47546333,-0.77994114
0.46645853,-0.060372386,-0.8824803
0.6731921,-0.66888845,-0.3152786
0.69785064,-0.6717552,-0.24849461
0.72086173,-0.6541277,-0.22907507
0.7190715,-0.65879655,-0.22118598
0.5852147,-0.74913746,-0.3103496
-0.45226565,-0.8910718,-0.0380365
0.52470464,0.4346241,-0.7319747
-0.39948756,0.9144526,0.06470155
0.18131188,0.32603735,0.92780685
0.046788853,-0.9585431,-0.28108007
0.506528,-0.11116095,-0.85502785
-0.00094631204,0.81865704,-0.57428193
0.230616,-0.1389476,-0.9630731
-0.1342455,-0.68804204,-0.7131453
-0.8072572,0.3062785,0.50450903
0.2827175,0.9568238,0.067519866
0.65207714,0.6717456,-0.3515014
0.48132783,0.6366092,-0.6025383
0.9482838,0.30426773,0.09043762
0.954954,0.18810257,0.22952192
-0.84159774,0.5386721,-0.03931582
-0.9388461,0.34420842,0.00941127
-0.6323242,0.10903158,-0.7669929
-0.88067603,-0.040547255,-0.47198066
-0.00091223756,0.3418196,-0.9397651
-0.5304766,-0.8427258,0.09169388
0.49208218,0.32826543,-0.80628586
0.11914765,0.432625,-0.89366627
0.20306684,0.39115447,0.8976425
0.42945296,-0.44137007,-0.7878849
0.35978448,-0.46059394,-0.8114236
0.97849095,-0.19727711,-0.060310006
-0.10253914,0.9883393,-0.11256625
0.8181638,-0.5407558,-0.19542548
0.659196,-0.6802422,-0.32051718
0.27852908,-0.8693118,-0.40831175
0.3965631,-0.7529349,-0.525192
0.21958487,0.85497063,0.46990186
-0.9187352,-0.32340825,0.22656709
-0.8687206,-0.49240193,-0.05352444
0.6800316,-0.44921494,-0.57945067
0.27143106,-0.13061616,0.9535537
